,Сетей теплоснабжения,Сетей холодного водоснабжения,Сетей горячего водоснабжения,Сетей электроснабжения,Сети газоснабжения,Станций водоподготовки,Водонасосных объектов,Объектов водозабора,Сетей водоотведения,Очистных сооружений канализации,Канализационных насосных станций,Котельных,Тепловых пунктов,Unnamed: 0,T,Po,P,Pa,U,Ff,ff10,ff3,Tn,Tx,VV,Td,tR,Tg
1253,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,621245,-10.0,744.6,759.2,0.0,82,2,11,12,-0.9,3.5,50.0,-12.5,12,10
1254,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,726734,-6.0,744.1,767.1,-1.2,85,5,11,13,-0.9,3.5,4.0,-8.2,12,10
1255,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,726739,-5.8,745.3,768.4,0.5,81,5,11,13,-0.9,-4.1,4.0,-8.5,12,10
1256,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,726744,-4.7,744.8,767.8,0.8,78,7,12,16,-0.9,3.5,4.0,-8.0,12,10
1257,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,726749,-4.2,744.0,766.9,1.2,79,6,11,12,-0.9,3.5,4.0,-7.3,12,10
1258,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,726754,-4.7,742.8,765.7,0.8,91,6,12,12,-0.9,3.5,4.0,-5.9,12,10
1259,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,726759,-5.4,742.0,764.9,-0.3,96,4,11,12,-11.6,3.5,4.0,-6.0,12,10
1260,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,726764,-7.7,742.3,765.5,-0.9,94,2,11,12,-0.9,3.5,4.0,-8.5,12,10
1261,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,726769,-10.8,743.2,766.6,-1.1,92,1,11,12,-0.9,3.5,0.5,-11.8,12,10
1262,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,717739,7.7,745.3,767.2,0.0,99,2,11,12,-0.9,3.5,0.5,7.6,12,10
1263,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,717744,7.5,745.3,767.2,0.3,99,2,11,12,-0.9,7.5,4.0,7.4,12,10
1264,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,717749,7.4,745.0,766.9,0.1,99,3,11,12,-0.9,3.5,1.0,7.3,12,10
1265,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,717754,6.9,744.9,766.9,0.2,99,3,11,12,-0.9,3.5,4.0,6.7,12,10
1266,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,717759,6.8,744.7,766.7,-0.3,97,3,11,12,-0.9,3.5,20.0,6.4,12,10
1267,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,717764,6.5,745.0,766.9,-1.0,98,4,11,12,6.4,3.5,20.0,6.2,12,7
1268,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,717769,6.9,746.0,768.0,-1.0,97,4,11,12,-0.9,3.5,4.0,6.4,12,10
1269,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,717774,7.2,747.0,769.0,-0.7,97,2,11,12,-0.9,3.5,4.0,6.7,12,10
1270,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724139,6.0,750.1,772.3,1.1,46,2,11,10,-0.9,3.5,50.0,-4.8,12,10
1271,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724144,9.8,749.0,770.9,0.3,32,4,11,11,-0.9,11.6,50.0,-6.1,12,10
1272,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724149,10.5,748.7,770.5,0.2,35,5,11,11,-0.9,3.5,50.0,-4.4,12,10
1273,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724154,10.4,748.5,770.3,0.4,43,4,11,12,-0.9,3.5,50.0,-1.7,12,10
1274,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724159,10.7,748.1,769.9,0.3,42,3,11,12,-0.9,3.5,50.0,-1.8,12,10
1275,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724164,5.6,747.8,770.0,0.2,54,4,11,12,2.4,3.5,50.0,-3.2,12,2
1276,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724169,3.7,747.6,769.9,-0.4,60,2,11,12,-0.9,3.5,50.0,-3.4,12,10
1277,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724174,5.3,748.0,770.2,-0.4,55,2,11,12,-0.9,3.5,50.0,-3.1,12,10
1278,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724099,6.0,751.2,773.4,0.9,35,3,11,12,-0.9,3.5,50.0,-8.3,12,10
1279,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724104,9.6,750.3,772.2,0.3,27,3,11,10,-0.9,11.4,50.0,-8.6,12,10
1280,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724109,10.8,750.0,771.9,0.3,20,5,10,12,-0.9,3.5,50.0,-11.1,12,10
1281,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724114,10.1,749.7,771.6,-0.6,22,5,10,11,-0.9,3.5,50.0,-10.7,12,10
1282,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724119,7.9,750.3,772.3,-0.2,36,5,11,10,-0.9,3.5,50.0,-6.2,12,10
1283,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724124,2.3,750.5,773.0,-0.2,62,3,11,12,-1.3,3.5,50.0,-4.3,12,1
1284,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724129,0.7,750.7,773.4,0.3,71,2,11,12,-0.9,3.5,50.0,-4.1,12,10
1285,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,724134,3.2,750.4,772.9,0.3,59,1,11,12,-0.9,3.5,50.0,-4.1,12,10
1286,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,721659,8.9,733.0,754.4,0.9,92,4,11,11,-0.9,3.5,4.0,7.6,12,10
1287,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,721664,10.8,732.1,753.4,0.9,86,6,11,11,-0.9,11.3,50.0,8.5,12,10
1288,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,721669,11.2,731.2,752.4,1.5,91,4,11,10,-0.9,3.5,20.0,9.8,12,10
1289,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,721674,9.0,729.7,751.0,1.2,97,5,11,10,-0.9,3.5,4.0,8.5,12,10
1290,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,721679,8.3,728.5,749.9,0.1,96,4,11,11,-0.9,3.5,2.0,7.7,12,10
1291,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,721684,8.0,728.4,749.8,-0.1,95,5,11,11,7.7,3.5,10.0,7.2,12,10
1292,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,721689,7.8,728.5,749.9,-0.6,96,5,11,12,-0.9,3.5,20.0,7.2,12,10
1293,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,721694,7.8,729.1,750.5,-0.7,95,5,10,10,-0.9,3.5,2.0,7.1,12,10
1294,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,721663,8.9,733.0,754.4,0.9,92,4,11,11,-0.9,3.5,4.0,7.6,12,10
1295,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,721668,10.8,732.1,753.4,0.9,86,6,11,11,-0.9,11.3,50.0,8.5,12,10
1296,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,721673,11.2,731.2,752.4,1.5,91,4,11,10,-0.9,3.5,20.0,9.8,12,10
1297,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,721678,9.0,729.7,751.0,1.2,97,5,11,10,-0.9,3.5,4.0,8.5,12,10
1298,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,721683,8.3,728.5,749.9,0.1,96,4,11,11,-0.9,3.5,2.0,7.7,12,10
1299,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,721688,8.0,728.4,749.8,-0.1,95,5,11,11,7.7,3.5,10.0,7.2,12,10
1300,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,721693,7.8,728.5,749.9,-0.6,96,5,11,12,-0.9,3.5,20.0,7.2,12,10
1301,81.05,91.88,0,0,0.0,0.0,0,100,100.0,78.5,51.5,55.71,0,721698,7.8,729.1,750.5,-0.7,95,5,10,10,-0.9,3.5,2.0,7.1,12,10
1302,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720859,17.6,738.1,759.0,0.4,85,3,11,12,-0.9,3.5,4.0,15.0,12,10
1303,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720864,20.6,737.7,758.4,0.6,70,2,11,11,-0.9,26.7,10.0,14.9,12,10
1304,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720869,25.8,737.1,757.4,0.2,48,4,11,12,-0.9,3.5,4.0,14.0,12,10
1305,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720874,24.3,736.9,757.3,0.5,58,4,11,12,-0.9,3.5,20.0,15.5,12,10
1306,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720879,20.3,736.4,757.0,0.2,84,3,11,12,-0.9,3.5,20.0,17.5,12,10
1307,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720884,16.5,736.2,757.0,0.9,98,2,11,12,16.0,3.5,0.5,16.2,12,17
1308,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720889,16.0,735.3,756.2,0.1,97,2,11,12,-0.9,3.5,20.0,15.6,12,10
1309,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720894,17.0,735.2,756.1,-0.2,96,3,11,12,-0.9,3.5,20.0,16.3,12,10
1310,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720339,22.6,740.0,760.6,0.5,81,1,11,12,-0.9,3.5,10.0,19.2,12,10
1311,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720344,25.6,739.5,759.8,0.0,76,3,11,12,-0.9,27.9,10.0,21.1,12,10
1312,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720349,27.2,739.5,759.7,0.1,61,2,11,12,-0.9,3.5,10.0,19.0,12,10
1313,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720354,24.9,739.4,759.8,0.5,67,2,11,12,-0.9,3.5,20.0,18.4,12,10
1314,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720359,21.2,738.9,759.5,0.2,87,2,11,12,-0.9,3.5,20.0,19.0,12,10
1315,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720364,18.5,738.7,759.4,-0.1,96,2,11,12,17.6,3.5,10.0,17.9,12,19
1316,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720369,17.6,738.8,759.7,0.1,98,1,11,12,-0.9,3.5,2.0,17.3,12,10
1317,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,720374,18.0,738.7,759.6,0.6,96,0,11,11,-0.9,3.5,2.0,17.4,12,10
1318,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,184893,-17.8,745.3,766.2,0.3,87,1,11,12,-0.9,3.5,4.0,-19.5,12,10
1319,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,184894,-18.5,745.0,765.9,0.9,87,2,11,12,-0.9,-18.3,4.0,-20.2,12,10
1320,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,184895,-18.9,744.1,764.9,0.3,86,2,11,12,-0.9,3.5,2.0,-20.7,12,10
1321,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,184896,-20.0,743.8,764.8,0.5,85,2,11,12,-0.9,3.5,20.0,-21.9,12,10
1322,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,184897,-20.8,743.3,764.4,0.1,83,2,11,12,-0.9,3.5,4.0,-22.9,12,10
1323,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,184898,-21.9,743.2,764.4,-0.4,83,2,11,12,-26.5,3.5,4.0,-24.0,12,10
1324,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,184899,-22.9,743.6,764.8,-0.2,82,3,11,12,-0.9,3.5,2.0,-25.1,12,10
1325,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,184900,-24.2,743.8,765.2,-0.4,81,2,11,12,-0.9,3.5,50.0,-26.6,12,10
1326,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,623330,11.7,744.9,758.3,0.0,89,3,11,12,6.1,3.5,50.0,9.9,12,8
1327,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,719219,14.4,730.3,751.3,0.6,62,5,11,14,-0.9,3.5,4.0,7.1,12,10
1328,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,719224,17.5,729.7,750.4,0.7,56,5,10,16,-0.9,22.9,50.0,8.6,12,10
1329,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,719229,22.7,729.0,749.3,-1.0,35,7,13,16,-0.9,3.5,50.0,6.4,12,10
1330,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,719234,20.4,730.0,750.5,-1.9,63,6,11,14,-0.9,3.5,50.0,13.2,12,10
1331,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,719239,16.5,731.9,752.8,-2.4,67,5,10,12,-0.9,3.5,50.0,10.3,12,10
1332,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,719244,11.3,734.3,755.6,-2.6,86,5,11,12,10.6,3.5,50.0,9.0,12,10
1333,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,719249,11.4,736.9,758.3,-1.7,86,3,11,12,-0.9,3.5,50.0,9.1,12,10
1334,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,719254,12.0,738.6,760.0,-1.0,79,2,11,12,-0.9,3.5,50.0,8.4,12,10
1335,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182936,7.9,732.7,751.3,0.1,93,1,11,12,-0.9,3.5,50.0,6.9,12,10
1336,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182937,9.5,732.6,751.0,-0.7,86,1,11,12,-0.9,10.7,50.0,7.3,12,10
1337,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182938,10.7,733.3,751.6,1.7,77,2,11,12,-0.9,3.5,50.0,6.7,12,10
1338,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182939,8.9,731.6,749.8,1.9,88,2,11,12,-0.9,3.5,50.0,7.0,12,10
1339,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182940,7.4,729.7,748.3,0.9,98,2,11,12,-0.9,3.5,4.0,7.1,12,10
1340,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182941,6.7,728.8,747.3,0.6,99,1,11,12,6.2,3.5,0.5,6.5,12,7
1341,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182942,6.4,728.2,746.8,-0.1,98,1,11,12,-0.9,3.5,10.0,6.1,12,10
1342,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182943,6.4,728.3,746.8,-0.5,99,0,11,12,-0.9,3.5,0.5,6.2,12,10
1343,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,211773,8.2,735.8,752.5,0.0,90,3,11,12,-0.9,3.5,20.0,6.6,12,10
1344,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,211774,8.6,735.4,752.0,0.0,89,5,11,11,-0.9,8.8,20.0,6.8,12,10
1345,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,211775,8.3,734.3,751.0,0.0,92,5,10,13,-0.9,3.5,10.0,7.0,12,10
1346,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,211776,8.7,732.3,748.9,0.0,84,6,13,14,-0.9,3.5,20.0,6.2,12,10
1347,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,211777,7.8,730.3,746.8,0.0,91,6,13,13,7.5,3.5,10.0,6.4,12,10
1348,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,211778,7.5,728.4,745.0,0.0,93,6,13,13,7.5,3.5,4.0,6.4,12,8
1349,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,211779,7.9,726.7,743.2,0.0,94,5,10,11,-0.9,3.5,4.0,7.0,12,10
1350,0.0,90.0,0,0,0.0,0.0,80,90,0.0,0.0,0.0,0.0,0,211780,8.1,725.6,742.1,0.0,95,6,11,12,-0.9,3.5,4.0,7.3,12,10
1351,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,78532,6.7,743.9,758.8,1.1,92,3,11,12,-0.9,3.5,10.0,5.4,12,10
1352,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,78533,7.5,742.8,757.6,0.3,89,3,11,12,-0.9,7.5,20.0,5.8,12,10
1353,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,78534,6.5,742.5,757.4,-1.0,90,3,11,12,-0.9,3.5,20.0,5.0,12,10
1354,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,78535,6.4,743.5,758.4,-1.2,94,3,11,12,-0.9,3.5,10.0,5.5,12,10
1355,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,78536,4.7,744.7,759.7,-0.9,93,2,11,12,4.4,3.5,1.0,3.7,12,10
1356,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,78537,4.8,745.6,760.7,0.0,90,1,11,12,4.5,3.5,20.0,3.2,12,10
1357,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,78538,5.1,745.6,760.6,0.0,88,3,11,12,-0.9,3.5,50.0,3.3,12,10
1358,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,78539,6.0,745.5,760.5,-0.4,86,3,11,12,-0.9,3.5,50.0,3.8,12,10
1359,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,76997,-0.2,755.0,770.5,0.3,75,1,11,12,-0.9,3.5,50.0,-4.2,12,10
1360,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,76998,0.3,754.7,770.2,0.7,66,2,11,12,-0.9,1.1,50.0,-5.3,12,10
1361,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,76999,0.8,754.0,769.4,0.6,67,3,11,12,-0.9,3.5,50.0,-4.8,12,10
1362,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,77000,1.0,753.4,768.8,0.4,67,3,11,12,-0.9,3.5,50.0,-4.6,12,10
1363,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,77001,0.3,753.0,768.4,0.8,75,2,11,12,-0.9,3.5,50.0,-3.7,12,10
1364,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,77002,-0.2,752.2,767.7,0.9,83,3,11,12,-1.2,3.5,50.0,-2.7,12,-1
1365,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,77003,-0.5,751.3,766.8,0.9,84,3,11,12,-0.9,3.5,50.0,-2.9,12,10
1366,81.05,80.0,0,0,53.11,77.5,80,90,90.0,80.0,90.0,70.0,90,77004,-1.0,750.4,765.9,0.9,90,2,11,12,-0.9,3.5,50.0,-2.4,12,10
1367,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182600,-1.2,760.0,779.8,0.9,90,0,11,12,-0.9,3.5,10.0,-2.6,12,10
1368,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182601,-1.0,759.1,779.0,0.8,85,1,11,12,-0.9,0.6,20.0,-3.3,12,10
1369,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182602,0.4,758.3,778.1,0.4,69,0,11,12,-0.9,3.5,50.0,-4.7,12,10
1370,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182603,0.6,757.9,777.7,0.5,66,1,11,12,-0.9,3.5,50.0,-5.0,12,10
1371,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182604,-0.6,757.4,777.2,0.7,80,1,11,12,-1.3,3.5,50.0,-3.7,12,10
1372,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182605,-1.3,756.7,776.5,0.3,84,1,11,12,-1.3,3.5,50.0,-3.7,12,10
1373,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182606,-1.0,756.4,776.2,0.4,81,1,11,12,-0.9,3.5,50.0,-3.9,12,10
1374,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182607,-0.8,756.0,775.8,0.3,80,1,11,12,-0.9,3.5,50.0,-3.9,12,10
1375,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,622675,0.6,753.1,767.3,-0.9,72,2,11,12,-0.9,3.5,50.0,-4.0,12,10
1376,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,622680,1.4,754.0,768.2,-0.5,66,2,11,12,-0.9,3.2,50.0,-4.3,12,10
1377,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,622685,2.3,754.5,768.6,-0.5,59,2,11,12,-0.9,3.5,50.0,-4.9,12,10
1378,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,622690,3.0,755.0,769.1,-0.5,65,2,11,12,-0.9,3.5,50.0,-3.0,12,10
1379,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,622695,1.8,755.5,769.7,0.0,87,1,11,12,-0.9,3.5,50.0,-0.1,12,10
1380,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,622700,0.6,755.5,769.6,0.3,91,0,11,12,0.6,3.5,50.0,-0.7,12,10
1381,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,622705,1.1,755.2,769.4,0.0,89,1,11,12,-0.9,3.5,50.0,-0.6,12,10
1382,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,622710,0.8,755.2,769.3,0.0,92,0,11,12,-0.9,3.5,50.0,-0.4,12,10
1383,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182424,-13.0,749.2,769.7,0.3,87,3,11,12,-0.9,3.5,50.0,-14.8,12,10
1384,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182425,-11.0,748.9,769.3,0.0,87,3,11,12,-0.9,-6.6,50.0,-12.8,12,10
1385,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182426,-8.4,748.9,769.1,-0.7,93,2,11,12,-0.9,3.5,50.0,-9.4,12,10
1386,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182427,-6.7,749.6,769.7,0.3,93,2,11,12,-0.9,3.5,50.0,-7.6,12,10
1387,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182428,-7.8,749.3,769.5,0.2,95,1,11,12,-0.9,3.5,50.0,-8.5,12,10
1388,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182429,-9.6,749.1,769.3,0.0,93,1,11,12,-10.1,3.5,50.0,-10.5,12,10
1389,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182430,-9.6,749.1,769.3,0.0,93,1,11,12,-0.9,3.5,50.0,-10.5,12,10
1390,70.0,80.0,0,70,0.0,77.5,80,65,95.0,100.0,100.0,70.0,90,182431,-8.5,749.1,769.3,0.3,94,1,11,12,-0.9,3.5,1.0,-9.3,12,10
1391,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,620360,-4.0,733.6,747.6,0.0,90,5,11,12,-0.9,-4.0,4.0,-5.4,12,10
1392,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,620365,-4.6,738.9,753.1,-3.2,84,6,11,15,-0.9,3.5,50.0,-7.0,12,10
1393,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,620370,-5.0,742.1,756.4,-1.8,89,6,11,10,-0.9,3.5,50.0,-6.6,12,10
1394,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,620375,-4.6,743.9,758.2,0.0,87,3,11,12,-5.6,3.5,50.0,-6.5,12,10
1395,57.0,75.0,0,0,35.0,65.0,80,75,95.8,99.8,99.8,87.0,90,620380,-4.6,745.8,760.1,0.0,87,3,11,12,-0.9,3.5,4.0,-6.4,12,10
1396,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,702019,0.6,719.9,741.7,0.7,94,5,11,11,-0.9,3.5,4.0,-0.2,12,10
1397,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,702024,0.6,719.2,740.9,0.7,94,6,10,13,-0.9,2.3,4.0,-0.3,12,10
1398,90.0,90.0,90,0,0.0,90.0,90,90,90.0,90.0,90.0,90.0,90,702029,1.8,718.5,740.1,-0.3,93,6,10,13,-0.9,3.5,4.0,0.8,12,10
